text_id,passage_id,condition,author_id,author_name,work_id,work_title,qc_status,qc_flags,split
AUSTEN_PRIDE_AND_PREJUDICE_018__modernize,AUSTEN_PRIDE_AND_PREJUDICE_018,modernize,austen,Jane Austen,pride_and_prejudice,Pride and Prejudice,pass,,validation
AUSTEN_PRIDE_AND_PREJUDICE_018__simplify,AUSTEN_PRIDE_AND_PREJUDICE_018,simplify,austen,Jane Austen,pride_and_prejudice,Pride and Prejudice,pass,,validation
AUSTEN_PRIDE_AND_PREJUDICE_019__original,AUSTEN_PRIDE_AND_PREJUDICE_019,original,austen,Jane Austen,pride_and_prejudice,Pride and Prejudice,pass,,validation
AUSTEN_PRIDE_AND_PREJUDICE_019__paraphrase,AUSTEN_PRIDE_AND_PREJUDICE_019,paraphrase,austen,Jane Austen,pride_and_prejudice,Pride and Prejudice,pass,,validation
AUSTEN_PRIDE_AND_PREJUDICE_019__modernize,AUSTEN_PRIDE_AND_PREJUDICE_019,modernize,austen,Jane Austen,pride_and_prejudice,Pride and Prejudice,pass,,validation
AUSTEN_PRIDE_AND_PREJUDICE_019__simplify,AUSTEN_PRIDE_AND_PREJUDICE_019,simplify,austen,Jane Austen,pride_and_prejudice,Pride and Prejudice,pass,,validation
AUSTEN_PRIDE_AND_PREJUDICE_020__original,AUSTEN_PRIDE_AND_PREJUDICE_020,original,austen,Jane Austen,pride_and_prejudice,Pride and Prejudice,pass,,validation
AUSTEN_PRIDE_AND_PREJUDICE_020__paraphrase,AUSTEN_PRIDE_AND_PREJUDICE_020,paraphrase,austen,Jane Austen,pride_and_prejudice,Pride and Prejudice,warning,length_soft_warning,validation
AUSTEN_PRIDE_AND_PREJUDICE_020__modernize,AUSTEN_PRIDE_AND_PREJUDICE_020,modernize,austen,Jane Austen,pride_and_prejudice,Pride and Prejudice,pass,,validation
AUSTEN_PRIDE_AND_PREJUDICE_020__simplify,AUSTEN_PRIDE_AND_PREJUDICE_020,simplify,austen,Jane Austen,pride_and_prejudice,Pride and Prejudice,pass,,validation
AUSTEN_PRIDE_AND_PREJUDICE_021__original,AUSTEN_PRIDE_AND_PREJUDICE_021,original,austen,Jane Austen,pride_and_prejudice,Pride and Prejudice,pass,,validation
AUSTEN_PRIDE_AND_PREJUDICE_021__paraphrase,AUSTEN_PRIDE_AND_PREJUDICE_021,paraphrase,austen,Jane Austen,pride_and_prejudice,Pride and Prejudice,pass,,validation
AUSTEN_PRIDE_AND_PREJUDICE_021__modernize,AUSTEN_PRIDE_AND_PREJUDICE_021,modernize,austen,Jane Austen,pride_and_prejudice,Pride and Prejudice,pass,,validation
AUSTEN_PRIDE_AND_PREJUDICE_021__simplify,AUSTEN_PRIDE_AND_PREJUDICE_021,simplify,austen,Jane Austen,pride_and_prejudice,Pride and Prejudice,pass,,validation
AUSTEN_PRIDE_AND_PREJUDICE_022__original,AUSTEN_PRIDE_AND_PREJUDICE_022,original,austen,Jane Austen,pride_and_prejudice,Pride and Prejudice,pass,,test
AUSTEN_PRIDE_AND_PREJUDICE_022__paraphrase,AUSTEN_PRIDE_AND_PREJUDICE_022,paraphrase,austen,Jane Austen,pride_and_prejudice,Pride and Prejudice,warning,length_hard_warning,test
AUSTEN_PRIDE_AND_PREJUDICE_022__modernize,AUSTEN_PRIDE_AND_PREJUDICE_022,modernize,austen,Jane Austen,pride_and_prejudice,Pride and Prejudice,pass,,test
AUSTEN_PRIDE_AND_PREJUDICE_022__simplify,AUSTEN_PRIDE_AND_PREJUDICE_022,simplify,austen,Jane Austen,pride_and_prejudice,Pride and Prejudice,pass,,test
AUSTEN_PRIDE_AND_PREJUDICE_023__original,AUSTEN_PRIDE_AND_PREJUDICE_023,original,austen,Jane Austen,pride_and_prejudice,Pride and Prejudice,pass,,test
AUSTEN_PRIDE_AND_PREJUDICE_023__paraphrase,AUSTEN_PRIDE_AND_PREJUDICE_023,paraphrase,austen,Jane Austen,pride_and_prejudice,Pride and Prejudice,pass,,test
AUSTEN_PRIDE_AND_PREJUDICE_023__modernize,AUSTEN_PRIDE_AND_PREJUDICE_023,modernize,austen,Jane Austen,pride_and_prejudice,Pride and Prejudice,pass,,test
AUSTEN_PRIDE_AND_PREJUDICE_023__simplify,AUSTEN_PRIDE_AND_PREJUDICE_023,simplify,austen,Jane Austen,pride_and_prejudice,Pride and Prejudice,pass,,test
AUSTEN_PRIDE_AND_PREJUDICE_024__original,AUSTEN_PRIDE_AND_PREJUDICE_024,original,austen,Jane Austen,pride_and_prejudice,Pride and Prejudice,pass,,test
AUSTEN_PRIDE_AND_PREJUDICE_024__paraphrase,AUSTEN_PRIDE_AND_PREJUDICE_024,paraphrase,austen,Jane Austen,pride_and_prejudice,Pride and Prejudice,pass,,test
AUSTEN_PRIDE_AND_PREJUDICE_024__modernize,AUSTEN_PRIDE_AND_PREJUDICE_024,modernize,austen,Jane Austen,pride_and_prejudice,Pride and Prejudice,pass,,test
AUSTEN_PRIDE_AND_PREJUDICE_024__simplify,AUSTEN_PRIDE_AND_PREJUDICE_024,simplify,austen,Jane Austen,pride_and_prejudice,Pride and Prejudice,pass,,test
AUSTEN_PRIDE_AND_PREJUDICE_025__original,AUSTEN_PRIDE_AND_PREJUDICE_025,original,austen,Jane Austen,pride_and_prejudice,Pride and Prejudice,pass,,test
AUSTEN_PRIDE_AND_PREJUDICE_025__paraphrase,AUSTEN_PRIDE_AND_PREJUDICE_025,paraphrase,austen,Jane Austen,pride_and_prejudice,Pride and Prejudice,warning,length_hard_warning,test
AUSTEN_PRIDE_AND_PREJUDICE_025__modernize,AUSTEN_PRIDE_AND_PREJUDICE_025,modernize,austen,Jane Austen,pride_and_prejudice,Pride and Prejudice,pass,,test
AUSTEN_PRIDE_AND_PREJUDICE_025__simplify,AUSTEN_PRIDE_AND_PREJUDICE_025,simplify,austen,Jane Austen,pride_and_prejudice,Pride and Prejudice,pass,,test
AUSTEN_PRIDE_AND_PREJUDICE_026__original,AUSTEN_PRIDE_AND_PREJUDICE_026,original,austen,Jane Austen,pride_and_prejudice,Pride and Prejudice,pass,,test
AUSTEN_PRIDE_AND_PREJUDICE_026__paraphrase,AUSTEN_PRIDE_AND_PREJUDICE_026,paraphrase,austen,Jane Austen,pride_and_prejudice,Pride and Prejudice,pass,,test
AUSTEN_PRIDE_AND_PREJUDICE_026__modernize,AUSTEN_PRIDE_AND_PREJUDICE_026,modernize,austen,Jane Austen,pride_and_prejudice,Pride and Prejudice,pass,,test
AUSTEN_PRIDE_AND_PREJUDICE_026__simplify,AUSTEN_PRIDE_AND_PREJUDICE_026,simplify,austen,Jane Austen,pride_and_prejudice,Pride and Prejudice,pass,,test
AUSTEN_PRIDE_AND_PREJUDICE_027__original,AUSTEN_PRIDE_AND_PREJUDICE_027,original,austen,Jane Austen,pride_and_prejudice,Pride and Prejudice,pass,,test
AUSTEN_PRIDE_AND_PREJUDICE_027__paraphrase,AUSTEN_PRIDE_AND_PREJUDICE_027,paraphrase,austen,Jane Austen,pride_and_prejudice,Pride and Prejudice,pass,,test
AUSTEN_PRIDE_AND_PREJUDICE_027__modernize,AUSTEN_PRIDE_AND_PREJUDICE_027,modernize,austen,Jane Austen,pride_and_prejudice,Pride and Prejudice,pass,,test
AUSTEN_PRIDE_AND_PREJUDICE_027__simplify,AUSTEN_PRIDE_AND_PREJUDICE_027,simplify,austen,Jane Austen,pride_and_prejudice,Pride and Prejudice,pass,,test
AUSTEN_PRIDE_AND_PREJUDICE_028__original,AUSTEN_PRIDE_AND_PREJUDICE_028,original,austen,Jane Austen,pride_and_prejudice,Pride and Prejudice,pass,,test
AUSTEN_PRIDE_AND_PREJUDICE_028__paraphrase,AUSTEN_PRIDE_AND_PREJUDICE_028,paraphrase,austen,Jane Austen,pride_and_prejudice,Pride and Prejudice,pass,,test
AUSTEN_PRIDE_AND_PREJUDICE_028__modernize,AUSTEN_PRIDE_AND_PREJUDICE_028,modernize,austen,Jane Austen,pride_and_prejudice,Pride and Prejudice,pass,,test
AUSTEN_PRIDE_AND_PREJUDICE_028__simplify,AUSTEN_PRIDE_AND_PREJUDICE_028,simplify,austen,Jane Austen,pride_and_prejudice,Pride and Prejudice,pass,,test
AUSTEN_PRIDE_AND_PREJUDICE_029__original,AUSTEN_PRIDE_AND_PREJUDICE_029,original,austen,Jane Austen,pride_and_prejudice,Pride and Prejudice,pass,,test
AUSTEN_PRIDE_AND_PREJUDICE_029__paraphrase,AUSTEN_PRIDE_AND_PREJUDICE_029,paraphrase,austen,Jane Austen,pride_and_prejudice,Pride and Prejudice,pass,,test
AUSTEN_PRIDE_AND_PREJUDICE_029__modernize,AUSTEN_PRIDE_AND_PREJUDICE_029,modernize,austen,Jane Austen,pride_and_prejudice,Pride and Prejudice,pass,,test
AUSTEN_PRIDE_AND_PREJUDICE_029__simplify,AUSTEN_PRIDE_AND_PREJUDICE_029,simplify,austen,Jane Austen,pride_and_prejudice,Pride and Prejudice,pass,,test
AUSTEN_PRIDE_AND_PREJUDICE_030__original,AUSTEN_PRIDE_AND_PREJUDICE_030,original,austen,Jane Austen,pride_and_prejudice,Pride and Prejudice,pass,,test
AUSTEN_PRIDE_AND_PREJUDICE_030__paraphrase,AUSTEN_PRIDE_AND_PREJUDICE_030,paraphrase,austen,Jane Austen,pride_and_prejudice,Pride and Prejudice,pass,,test
AUSTEN_PRIDE_AND_PREJUDICE_030__modernize,AUSTEN_PRIDE_AND_PREJUDICE_030,modernize,austen,Jane Austen,pride_and_prejudice,Pride and Prejudice,pass,,test
AUSTEN_PRIDE_AND_PREJUDICE_030__simplify,AUSTEN_PRIDE_AND_PREJUDICE_030,simplify,austen,Jane Austen,pride_and_prejudice,Pride and Prejudice,pass,,test
DICKENS_GREAT_EXPECTATIONS_001__original,DICKENS_GREAT_EXPECTATIONS_001,original,dickens,Charles Dickens,great_expectations,Great Expectations,pass,,train
DICKENS_GREAT_EXPECTATIONS_001__paraphrase,DICKENS_GREAT_EXPECTATIONS_001,paraphrase,dickens,Charles Dickens,great_expectations,Great Expectations,pass,,train
DICKENS_GREAT_EXPECTATIONS_001__modernize,DICKENS_GREAT_EXPECTATIONS_001,modernize,dickens,Charles Dickens,great_expectations,Great Expectations,pass,,train
DICKENS_GREAT_EXPECTATIONS_001__simplify,DICKENS_GREAT_EXPECTATIONS_001,simplify,dickens,Charles Dickens,great_expectations,Great Expectations,pass,,train
DICKENS_GREAT_EXPECTATIONS_002__original,DICKENS_GREAT_EXPECTATIONS_002,original,dickens,Charles Dickens,great_expectations,Great Expectations,pass,,train
DICKENS_GREAT_EXPECTATIONS_002__paraphrase,DICKENS_GREAT_EXPECTATIONS_002,paraphrase,dickens,Charles Dickens,great_expectations,Great Expectations,pass,,train
DICKENS_GREAT_EXPECTATIONS_002__modernize,DICKENS_GREAT_EXPECTATIONS_002,modernize,dickens,Charles Dickens,great_expectations,Great Expectations,pass,,train
DICKENS_GREAT_EXPECTATIONS_002__simplify,DICKENS_GREAT_EXPECTATIONS_002,simplify,dickens,Charles Dickens,great_expectations,Great Expectations,pass,,train
DICKENS_GREAT_EXPECTATIONS_003__original,DICKENS_GREAT_EXPECTATIONS_003,original,dickens,Charles Dickens,great_expectations,Great Expectations,pass,,train
DICKENS_GREAT_EXPECTATIONS_003__paraphrase,DICKENS_GREAT_EXPECTATIONS_003,paraphrase,dickens,Charles Dickens,great_expectations,Great Expectations,pass,,train
DICKENS_GREAT_EXPECTATIONS_003__modernize,DICKENS_GREAT_EXPECTATIONS_003,modernize,dickens,Charles Dickens,great_expectations,Great Expectations,pass,,train
DICKENS_GREAT_EXPECTATIONS_003__simplify,DICKENS_GREAT_EXPECTATIONS_003,simplify,dickens,Charles Dickens,great_expectations,Great Expectations,pass,,train
DICKENS_GREAT_EXPECTATIONS_004__original,DICKENS_GREAT_EXPECTATIONS_004,original,dickens,Charles Dickens,great_expectations,Great Expectations,pass,,train
DICKENS_GREAT_EXPECTATIONS_004__paraphrase,DICKENS_GREAT_EXPECTATIONS_004,paraphrase,dickens,Charles Dickens,great_expectations,Great Expectations,pass,,train
DICKENS_GREAT_EXPECTATIONS_004__modernize,DICKENS_GREAT_EXPECTATIONS_004,modernize,dickens,Charles Dickens,great_expectations,Great Expectations,pass,,train
DICKENS_GREAT_EXPECTATIONS_004__simplify,DICKENS_GREAT_EXPECTATIONS_004,simplify,dickens,Charles Dickens,great_expectations,Great Expectations,pass,,train
DICKENS_GREAT_EXPECTATIONS_005__original,DICKENS_GREAT_EXPECTATIONS_005,original,dickens,Charles Dickens,great_expectations,Great Expectations,pass,,train
DICKENS_GREAT_EXPECTATIONS_005__paraphrase,DICKENS_GREAT_EXPECTATIONS_005,paraphrase,dickens,Charles Dickens,great_expectations,Great Expectations,pass,,train
DICKENS_GREAT_EXPECTATIONS_005__modernize,DICKENS_GREAT_EXPECTATIONS_005,modernize,dickens,Charles Dickens,great_expectations,Great Expectations,pass,,train
DICKENS_GREAT_EXPECTATIONS_005__simplify,DICKENS_GREAT_EXPECTATIONS_005,simplify,dickens,Charles Dickens,great_expectations,Great Expectations,pass,,train
DICKENS_GREAT_EXPECTATIONS_006__original,DICKENS_GREAT_EXPECTATIONS_006,original,dickens,Charles Dickens,great_expectations,Great Expectations,pass,,train
DICKENS_GREAT_EXPECTATIONS_006__paraphrase,DICKENS_GREAT_EXPECTATIONS_006,paraphrase,dickens,Charles Dickens,great_expectations,Great Expectations,warning,length_soft_warning,train
DICKENS_GREAT_EXPECTATIONS_006__modernize,DICKENS_GREAT_EXPECTATIONS_006,modernize,dickens,Charles Dickens,great_expectations,Great Expectations,pass,,train
DICKENS_GREAT_EXPECTATIONS_006__simplify,DICKENS_GREAT_EXPECTATIONS_006,simplify,dickens,Charles Dickens,great_expectations,Great Expectations,pass,,train
DICKENS_GREAT_EXPECTATIONS_007__original,DICKENS_GREAT_EXPECTATIONS_007,original,dickens,Charles Dickens,great_expectations,Great Expectations,pass,,train
DICKENS_GREAT_EXPECTATIONS_007__paraphrase,DICKENS_GREAT_EXPECTATIONS_007,paraphrase,dickens,Charles Dickens,great_expectations,Great Expectations,pass,,train
DICKENS_GREAT_EXPECTATIONS_007__modernize,DICKENS_GREAT_EXPECTATIONS_007,modernize,dickens,Charles Dickens,great_expectations,Great Expectations,pass,,train
DICKENS_GREAT_EXPECTATIONS_007__simplify,DICKENS_GREAT_EXPECTATIONS_007,simplify,dickens,Charles Dickens,great_expectations,Great Expectations,pass,,train
DICKENS_GREAT_EXPECTATIONS_008__original,DICKENS_GREAT_EXPECTATIONS_008,original,dickens,Charles Dickens,great_expectations,Great Expectations,pass,,train
DICKENS_GREAT_EXPECTATIONS_008__paraphrase,DICKENS_GREAT_EXPECTATIONS_008,paraphrase,dickens,Charles Dickens,great_expectations,Great Expectations,pass,,train
DICKENS_GREAT_EXPECTATIONS_008__modernize,DICKENS_GREAT_EXPECTATIONS_008,modernize,dickens,Charles Dickens,great_expectations,Great Expectations,pass,,train
DICKENS_GREAT_EXPECTATIONS_008__simplify,DICKENS_GREAT_EXPECTATIONS_008,simplify,dickens,Charles Dickens,great_expectations,Great Expectations,pass,,train
DICKENS_GREAT_EXPECTATIONS_009__original,DICKENS_GREAT_EXPECTATIONS_009,original,dickens,Charles Dickens,great_expectations,Great Expectations,pass,,train
DICKENS_GREAT_EXPECTATIONS_009__paraphrase,DICKENS_GREAT_EXPECTATIONS_009,paraphrase,dickens,Charles Dickens,great_expectations,Great Expectations,pass,,train
DICKENS_GREAT_EXPECTATIONS_009__modernize,DICKENS_GREAT_EXPECTATIONS_009,modernize,dickens,Charles Dickens,great_expectations,Great Expectations,pass,,train
DICKENS_GREAT_EXPECTATIONS_009__simplify,DICKENS_GREAT_EXPECTATIONS_009,simplify,dickens,Charles Dickens,great_expectations,Great Expectations,pass,,train
DICKENS_GREAT_EXPECTATIONS_010__original,DICKENS_GREAT_EXPECTATIONS_010,original,dickens,Charles Dickens,great_expectations,Great Expectations,pass,,train
DICKENS_GREAT_EXPECTATIONS_010__paraphrase,DICKENS_GREAT_EXPECTATIONS_010,paraphrase,dickens,Charles Dickens,great_expectations,Great Expectations,pass,,train
DICKENS_GREAT_EXPECTATIONS_010__modernize,DICKENS_GREAT_EXPECTATIONS_010,modernize,dickens,Charles Dickens,great_expectations,Great Expectations,pass,,train
DICKENS_GREAT_EXPECTATIONS_010__simplify,DICKENS_GREAT_EXPECTATIONS_010,simplify,dickens,Charles Dickens,great_expectations,Great Expectations,pass,,train
DICKENS_GREAT_EXPECTATIONS_011__original,DICKENS_GREAT_EXPECTATIONS_011,original,dickens,Charles Dickens,great_expectations,Great Expectations,pass,,train
DICKENS_GREAT_EXPECTATIONS_011__paraphrase,DICKENS_GREAT_EXPECTATIONS_011,paraphrase,dickens,Charles Dickens,great_expectations,Great Expectations,pass,,train
DICKENS_GREAT_EXPECTATIONS_011__modernize,DICKENS_GREAT_EXPECTATIONS_011,modernize,dickens,Charles Dickens,great_expectations,Great Expectations,pass,,train
DICKENS_GREAT_EXPECTATIONS_011__simplify,DICKENS_GREAT_EXPECTATIONS_011,simplify,dickens,Charles Dickens,great_expectations,Great Expectations,pass,,train
DICKENS_GREAT_EXPECTATIONS_012__original,DICKENS_GREAT_EXPECTATIONS_012,original,dickens,Charles Dickens,great_expectations,Great Expectations,pass,,train
DICKENS_GREAT_EXPECTATIONS_012__paraphrase,DICKENS_GREAT_EXPECTATIONS_012,paraphrase,dickens,Charles Dickens,great_expectations,Great Expectations,pass,,train
DICKENS_GREAT_EXPECTATIONS_012__modernize,DICKENS_GREAT_EXPECTATIONS_012,modernize,dickens,Charles Dickens,great_expectations,Great Expectations,pass,,train
DICKENS_GREAT_EXPECTATIONS_012__simplify,DICKENS_GREAT_EXPECTATIONS_012,simplify,dickens,Charles Dickens,great_expectations,Great Expectations,pass,,train
DICKENS_GREAT_EXPECTATIONS_013__original,DICKENS_GREAT_EXPECTATIONS_013,original,dickens,Charles Dickens,great_expectations,Great Expectations,pass,,train
DICKENS_GREAT_EXPECTATIONS_013__paraphrase,DICKENS_GREAT_EXPECTATIONS_013,paraphrase,dickens,Charles Dickens,great_expectations,Great Expectations,warning,length_soft_warning,train
DICKENS_GREAT_EXPECTATIONS_013__modernize,DICKENS_GREAT_EXPECTATIONS_013,modernize,dickens,Charles Dickens,great_expectations,Great Expectations,pass,,train
DICKENS_GREAT_EXPECTATIONS_013__simplify,DICKENS_GREAT_EXPECTATIONS_013,simplify,dickens,Charles Dickens,great_expectations,Great Expectations,pass,,train
DICKENS_GREAT_EXPECTATIONS_014__original,DICKENS_GREAT_EXPECTATIONS_014,original,dickens,Charles Dickens,great_expectations,Great Expectations,pass,,train
DICKENS_GREAT_EXPECTATIONS_014__paraphrase,DICKENS_GREAT_EXPECTATIONS_014,paraphrase,dickens,Charles Dickens,great_expectations,Great Expectations,pass,,train
DICKENS_GREAT_EXPECTATIONS_014__modernize,DICKENS_GREAT_EXPECTATIONS_014,modernize,dickens,Charles Dickens,great_expectations,Great Expectations,pass,,train
DICKENS_GREAT_EXPECTATIONS_014__simplify,DICKENS_GREAT_EXPECTATIONS_014,simplify,dickens,Charles Dickens,great_expectations,Great Expectations,pass,,train
DICKENS_GREAT_EXPECTATIONS_015__original,DICKENS_GREAT_EXPECTATIONS_015,original,dickens,Charles Dickens,great_expectations,Great Expectations,pass,,train
DICKENS_GREAT_EXPECTATIONS_015__paraphrase,DICKENS_GREAT_EXPECTATIONS_015,paraphrase,dickens,Charles Dickens,great_expectations,Great Expectations,warning,length_soft_warning,train
DICKENS_GREAT_EXPECTATIONS_015__modernize,DICKENS_GREAT_EXPECTATIONS_015,modernize,dickens,Charles Dickens,great_expectations,Great Expectations,warning,length_soft_warning,train
DICKENS_GREAT_EXPECTATIONS_015__simplify,DICKENS_GREAT_EXPECTATIONS_015,simplify,dickens,Charles Dickens,great_expectations,Great Expectations,warning,length_soft_warning,train
DICKENS_GREAT_EXPECTATIONS_016__original,DICKENS_GREAT_EXPECTATIONS_016,original,dickens,Charles Dickens,great_expectations,Great Expectations,pass,,train
DICKENS_GREAT_EXPECTATIONS_016__paraphrase,DICKENS_GREAT_EXPECTATIONS_016,paraphrase,dickens,Charles Dickens,great_expectations,Great Expectations,pass,,train
DICKENS_GREAT_EXPECTATIONS_016__modernize,DICKENS_GREAT_EXPECTATIONS_016,modernize,dickens,Charles Dickens,great_expectations,Great Expectations,pass,,train
DICKENS_GREAT_EXPECTATIONS_016__simplify,DICKENS_GREAT_EXPECTATIONS_016,simplify,dickens,Charles Dickens,great_expectations,Great Expectations,pass,,train
DICKENS_GREAT_EXPECTATIONS_017__original,DICKENS_GREAT_EXPECTATIONS_017,original,dickens,Charles Dickens,great_expectations,Great Expectations,pass,,train
DICKENS_GREAT_EXPECTATIONS_017__paraphrase,DICKENS_GREAT_EXPECTATIONS_017,paraphrase,dickens,Charles Dickens,great_expectations,Great Expectations,pass,,train
DICKENS_GREAT_EXPECTATIONS_017__modernize,DICKENS_GREAT_EXPECTATIONS_017,modernize,dickens,Charles Dickens,great_expectations,Great Expectations,pass,,train
DICKENS_GREAT_EXPECTATIONS_017__simplify,DICKENS_GREAT_EXPECTATIONS_017,simplify,dickens,Charles Dickens,great_expectations,Great Expectations,pass,,train
DICKENS_GREAT_EXPECTATIONS_018__original,DICKENS_GREAT_EXPECTATIONS_018,original,dickens,Charles Dickens,great_expectations,Great Expectations,pass,,train
DICKENS_GREAT_EXPECTATIONS_018__paraphrase,DICKENS_GREAT_EXPECTATIONS_018,paraphrase,dickens,Charles Dickens,great_expectations,Great Expectations,pass,,train
DICKENS_GREAT_EXPECTATIONS_018__modernize,DICKENS_GREAT_EXPECTATIONS_018,modernize,dickens,Charles Dickens,great_expectations,Great Expectations,pass,,train
DICKENS_GREAT_EXPECTATIONS_018__simplify,DICKENS_GREAT_EXPECTATIONS_018,simplify,dickens,Charles Dickens,great_expectations,Great Expectations,pass,,train
DICKENS_GREAT_EXPECTATIONS_019__original,DICKENS_GREAT_EXPECTATIONS_019,original,dickens,Charles Dickens,great_expectations,Great Expectations,pass,,train
DICKENS_GREAT_EXPECTATIONS_019__paraphrase,DICKENS_GREAT_EXPECTATIONS_019,paraphrase,dickens,Charles Dickens,great_expectations,Great Expectations,pass,,train
DICKENS_GREAT_EXPECTATIONS_019__modernize,DICKENS_GREAT_EXPECTATIONS_019,modernize,dickens,Charles Dickens,great_expectations,Great Expectations,pass,,train
DICKENS_GREAT_EXPECTATIONS_019__simplify,DICKENS_GREAT_EXPECTATIONS_019,simplify,dickens,Charles Dickens,great_expectations,Great Expectations,pass,,train
DICKENS_GREAT_EXPECTATIONS_020__original,DICKENS_GREAT_EXPECTATIONS_020,original,dickens,Charles Dickens,great_expectations,Great Expectations,pass,,train
DICKENS_GREAT_EXPECTATIONS_020__paraphrase,DICKENS_GREAT_EXPECTATIONS_020,paraphrase,dickens,Charles Dickens,great_expectations,Great Expectations,pass,,train
DICKENS_GREAT_EXPECTATIONS_020__modernize,DICKENS_GREAT_EXPECTATIONS_020,modernize,dickens,Charles Dickens,great_expectations,Great Expectations,pass,,train
DICKENS_GREAT_EXPECTATIONS_020__simplify,DICKENS_GREAT_EXPECTATIONS_020,simplify,dickens,Charles Dickens,great_expectations,Great Expectations,pass,,train
DICKENS_GREAT_EXPECTATIONS_021__original,DICKENS_GREAT_EXPECTATIONS_021,original,dickens,Charles Dickens,great_expectations,Great Expectations,pass,,train
DICKENS_GREAT_EXPECTATIONS_021__paraphrase,DICKENS_GREAT_EXPECTATIONS_021,paraphrase,dickens,Charles Dickens,great_expectations,Great Expectations,pass,,train
DICKENS_GREAT_EXPECTATIONS_021__modernize,DICKENS_GREAT_EXPECTATIONS_021,modernize,dickens,Charles Dickens,great_expectations,Great Expectations,pass,,train
DICKENS_GREAT_EXPECTATIONS_021__simplify,DICKENS_GREAT_EXPECTATIONS_021,simplify,dickens,Charles Dickens,great_expectations,Great Expectations,pass,,train
DICKENS_GREAT_EXPECTATIONS_022__original,DICKENS_GREAT_EXPECTATIONS_022,original,dickens,Charles Dickens,great_expectations,Great Expectations,pass,,train
DICKENS_GREAT_EXPECTATIONS_022__paraphrase,DICKENS_GREAT_EXPECTATIONS_022,paraphrase,dickens,Charles Dickens,great_expectations,Great Expectations,pass,,train
DICKENS_GREAT_EXPECTATIONS_022__modernize,DICKENS_GREAT_EXPECTATIONS_022,modernize,dickens,Charles Dickens,great_expectations,Great Expectations,pass,,train
DICKENS_GREAT_EXPECTATIONS_022__simplify,DICKENS_GREAT_EXPECTATIONS_022,simplify,dickens,Charles Dickens,great_expectations,Great Expectations,pass,,train
DICKENS_GREAT_EXPECTATIONS_023__original,DICKENS_GREAT_EXPECTATIONS_023,original,dickens,Charles Dickens,great_expectations,Great Expectations,pass,,train
DICKENS_GREAT_EXPECTATIONS_023__paraphrase,DICKENS_GREAT_EXPECTATIONS_023,paraphrase,dickens,Charles Dickens,great_expectations,Great Expectations,pass,,train
DICKENS_GREAT_EXPECTATIONS_023__modernize,DICKENS_GREAT_EXPECTATIONS_023,modernize,dickens,Charles Dickens,great_expectations,Great Expectations,pass,,train
DICKENS_GREAT_EXPECTATIONS_023__simplify,DICKENS_GREAT_EXPECTATIONS_023,simplify,dickens,Charles Dickens,great_expectations,Great Expectations,pass,,train
DICKENS_GREAT_EXPECTATIONS_024__original,DICKENS_GREAT_EXPECTATIONS_024,original,dickens,Charles Dickens,great_expectations,Great Expectations,pass,,train
DICKENS_GREAT_EXPECTATIONS_024__paraphrase,DICKENS_GREAT_EXPECTATIONS_024,paraphrase,dickens,Charles Dickens,great_expectations,Great Expectations,warning,length_soft_warning,train
DICKENS_GREAT_EXPECTATIONS_024__modernize,DICKENS_GREAT_EXPECTATIONS_024,modernize,dickens,Charles Dickens,great_expectations,Great Expectations,pass,,train
DICKENS_GREAT_EXPECTATIONS_024__simplify,DICKENS_GREAT_EXPECTATIONS_024,simplify,dickens,Charles Dickens,great_expectations,Great Expectations,pass,,train
